"ii","Dim2","rr","Val"
"ocr","ocr","KOR",-0.0452976236120958
"ocr","ocr","CAN",-0.038439627293905
"ocr","ocr","USA",-0.0495048748570085
"ocr","ocr","MEX",-0.0846166763503733
"ocr","ocr","BRA",-0.0121492360835675
"ocr","ocr","LAM",-2.17105284434998E-7
"ocr","ocr","EUR",-0.000444329315319122
"ocr","ocr","ROE",-0.00146795022327956
"ocr","ocr","ANZ",-0.0192252895691772
"ocr","ocr","MES",-0.00179751119085587
"ocr","ocr","AFR",-5.28833282007451E-6
"ocr","ocr","IDZ",-0.136993750029988
"ocr","ctl","CHN",-0.013510461414171
"ocr","ctl","JPN",-0.0157577080899386
"ocr","ctl","KOR",-0.0104249412442645
"ocr","ctl","CAN",-0.0174974002818982
"ocr","ctl","USA",-0.0358060939246488
"ocr","ctl","MEX",-0.0797439952642355
"ocr","ctl","BRA",-0.0306900909744661
"ocr","ctl","RUS",-0.0346418094134876
"ocr","ctl","LAM",-0.000165942542094529
"ocr","ctl","EUR",-0.000474093046427927
"ocr","ctl","ROE",-0.00497027001277765
"ocr","ctl","ANZ",-0.00414656308060437
"ocr","ctl","MES",-2.50045284592982E-5
"ocr","ctl","AFR",-0.000207365888197046
"ocr","ctl","IDZ",-0.0038583064694887
"ocr","oap","CHN",-0.0159052638075964
"ocr","oap","JPN",-0.0187682966842565
"ocr","oap","KOR",-0.00834328245389304
"ocr","oap","CAN",-0.0167578483661831
"ocr","oap","USA",-0.0322814324060112
"ocr","oap","MEX",-0.0734414324177545
"ocr","oap","BRA",-0.0158563062532198
"ocr","oap","RUS",-0.0186111637932644
"ocr","oap","LAM",-0.000205224412380199
"ocr","oap","EUR",-0.000644874463148579
"ocr","oap","ROE",-0.00275668726454425
"ocr","oap","ANZ",-0.00657418009077829
"ocr","oap","MES",-2.20660176242928E-5
"ocr","oap","AFR",-0.000151126865402082
"ocr","oap","IDZ",-0.0048264908382365
"ocr","rmk","CHN",-0.0152393830094649
"ocr","rmk","JPN",-0.0184052354436176
"ocr","rmk","KOR",-0.0101183983969365
"ocr","rmk","CAN",-0.0173324716326305
"ocr","rmk","USA",-0.0363136452127835
"ocr","rmk","MEX",-0.0720614454063883
"ocr","rmk","BRA",-0.0167623137729714
"ocr","rmk","RUS",-0.0334365274950463
"ocr","rmk","LAM",-0.000145892090196823
"ocr","rmk","EUR",-0.000610606362010157
"ocr","rmk","ROE",-0.00408855685408594
"ocr","rmk","ANZ",-0.00407000424333398
"ocr","rmk","MES",-9.19017371206118E-6
"ocr","rmk","AFR",-9.72059343137079E-5
"ocr","rmk","IDZ",-0.00752406051865107
"ocr","wol","CHN",-0.0155132621462369
"ocr","wol","JPN",-0.0189258478507941
"ocr","wol","BRA",-0.00589191954775636
"ocr","wol","LAM",-0.000564097513923025
"ocr","wol","EUR",-2.04733400802639E-5
"ocr","wol","ROE",-0.00161478325400607
"ocr","wol","ANZ",-0.0063466446325115
"ocr","wol","AFR",-0.000138962997075901
"ocr","wol","IDZ",-0.00431415424174664
"ocr","omn","ROE",1.79302923520707E-8
"ocr","ofd","REA",1.12089885684061E-8
"ocr","ely","AFR",-1.79507225263351E-7
"ocr","c","CHN",0.00378476253506276
"ocr","c","JPN",0.0500002312117021
"ocr","c","KOR",0.000161231769346903
"ocr","c","IND",-0.102814760978261
"ocr","c","CAN",0.0898099840480135
"ocr","c","USA",0.134278799386029
"ocr","c","BRA",0.109246108194568
"ocr","c","RUS",0.0426267315055409
"ocr","c","LAM",0.00320795185515716
"ocr","c","EUR",0.0428159863605468
"ocr","c","ROE",0.0811393938904682
"ocr","c","ASI",0.0170077946358818
"ocr","c","REA",0.00606870894128087
"ocr","c","ANZ",0.0194189099900457
"ocr","c","MES",0.0564754496956489
"ocr","c","AFR",0.00728872043679466
"ocr","c","IDZ",0.0157839392974055
"ocr","g","IND",-0.0911821873418577
"ocr","g","EUR",0.000136584896868089
"ocr","g","ROE",0.00916488325946264
"ocr","g","ASI",3.05544077350284E-6
"ocr","g","REA",0.0101956297548231
"ocr","g","ANZ",4.23876756157086E-5
"ocr","g","MES",4.39284688332961E-6
"ocr","g","AFR",0.0358120297799041
"ocr","i","KOR",0.00842819564174069
"ocr","i","BRA",0.113078690152117
"ocr","i","LAM",0.00283155930584302
"ocr","i","EUR",0.000439990378940623
"ocr","i","ROE",0.0376869521582593
"ocr","i","ASI",0.0217501849785201
"ocr","i","REA",0.00134239164538188
"ocr","i","MES",-2.92047788544272E-5
"ocr","i","AFR",0.0135414989469908
"ctl","dwe","LAM",1.01725723730918E-6
"ctl","pdr","CHN",-0.015116826145342
"ctl","pdr","JPN",-0.0168714591323846
"ctl","pdr","KOR",-0.0308930769899206
"ctl","pdr","USA",-0.0530871279935474
"ctl","pdr","BRA",-0.027393806282488
"ctl","pdr","RUS",-0.0548664360793301
"ctl","pdr","EUR",-0.00230625804150606
"ctl","pdr","ROE",-7.32925784630622E-5
"ctl","pdr","ANZ",-0.00235370528989431
"ctl","pdr","MES",-0.003764182988755
"ctl","pdr","AFR",-4.21587321692745E-5
"ctl","pdr","IDZ",-0.110818914781824
"ctl","wht","CHN",-0.0158729510086583
"ctl","wht","JPN",-0.0133578853111856
"ctl","wht","CAN",-0.0143215683404411
"ctl","wht","BRA",-0.0479214642274599
"ctl","wht","RUS",-0.0822058864400655
"ctl","wht","EUR",-0.000319507858079356
"ctl","wht","ROE",-0.00109601708657602
"ctl","wht","ANZ",-0.00180241327553313
"ctl","gro","CHN",-0.0151298656806815
"ctl","gro","CAN",-0.0153271662661733
"ctl","gro","USA",-0.0461020505653406
"ctl","gro","MEX",-0.444434117549275
"ctl","gro","BRA",-0.0422260284195343
"ctl","gro","RUS",-0.0598928555550997
"ctl","gro","EUR",-0.00744340289897515
"ctl","gro","ROE",-0.00241539085881879
"ctl","gro","ANZ",-0.000702610631692941
"ctl","gro","MES",-0.000228840811710718
"ctl","gro","AFR",-0.000243737395724768
"ctl","gro","IDZ",-0.161942719788774
"ctl","v_f","CHN",-0.0038891293338855
"ctl","v_f","JPN",-0.0175146549106417
"ctl","v_f","KOR",-0.0404758829403522
"ctl","v_f","CAN",-0.0152233904158225
"ctl","v_f","USA",-0.0452913400105849
"ctl","v_f","MEX",-0.0889962556165405
"ctl","v_f","BRA",-0.00586345009564082
"ctl","v_f","RUS",-0.0472909074941228
"ctl","v_f","EUR",-0.00228031416414745
"ctl","v_f","ROE",-0.00533895710929555
"ctl","v_f","ANZ",-0.0022466865517442
"ctl","v_f","MES",-0.00128545755005747
"ctl","v_f","AFR",-0.000929707636033068
"ctl","v_f","IDZ",-0.1056504815253
"ctl","osd","CHN",-0.0138071985455365
"ctl","osd","JPN",-0.0118297555418182
"ctl","osd","KOR",-0.0674081846929019
"ctl","osd","CAN",-0.0148934412912262
"ctl","osd","USA",-0.0466263618818532
"ctl","osd","BRA",-0.0393854456231607
"ctl","osd","RUS",-0.0795825401661881
"ctl","osd","EUR",-0.000623590727718265
"ctl","osd","ROE",-0.00412221091739116
"ctl","osd","ANZ",-0.0025280505905314
"ctl","osd","MES",-0.00190081604060553
"ctl","osd","AFR",-0.000557764655852961
"ctl","osd","IDZ",-0.129205937676448
"ctl","c_b","JPN",-0.0127811768812837
"ctl","c_b","CAN",-0.0156418166923644
"ctl","c_b","EUR",-0.000259720921954283
"ctl","c_b","ROE",-5.08563789896912E-5
"ctl","c_b","ANZ",-0.00760208490082156
"ctl","pfb","CAN",-0.0159358531449203
"ctl","pfb","BRA",-0.0287791922258818
"ctl","pfb","EUR",-0.00936675933772656
"ctl","pfb","ANZ",-0.00193347976415605
"ctl","pfb","IDZ",-0.117118086829555
"ctl","ocr","JPN",-0.018774494925938
"ctl","ocr","KOR",-0.0452975197341489
"ctl","ocr","CAN",-0.0384396275643297
"ctl","ocr","USA",-0.0495049015090747
"ctl","ocr","MEX",-0.0846166412194483
"ctl","ocr","BRA",-0.0121493078325552
"ctl","ocr","EUR",-0.000920008889791554
"ctl","ocr","ROE",-0.00177659935118361
"ctl","ocr","ANZ",-0.00249807483416667
"ctl","ocr","MES",-0.00568651812552127
"ctl","ocr","AFR",-8.47717823806946E-5
"ctl","ocr","IDZ",-0.136993847033822
"ctl","ctl","CHN",-0.0135099013487537
"ctl","ctl","JPN",-0.0157577938161345
"ctl","ctl","KOR",-0.0104248277879113
"ctl","ctl","CAN",-0.017497460612738
"ctl","ctl","USA",-0.0358060616461692
"ctl","ctl","MEX",-0.079743932060102
"ctl","ctl","BRA",-0.0306901910456937
"ctl","ctl","RUS",-0.0346416614612021
"ctl","ctl","LAM",-1.29890163702311E-6
"ctl","ctl","EUR",-0.00214564735832871
"ctl","ctl","ROE",-0.000477915348123271
"ctl","ctl","ANZ",-0.00281228241164746
"ctl","ctl","MES",-5.33995283249748E-5
"ctl","ctl","AFR",-0.00542053498236949
"ctl","ctl","IDZ",-0.00385832198306502
"ctl","oap","JPN",-0.018768306785607
"ctl","oap","CAN",-0.0167578130405639
"ctl","oap","BRA",-0.0158560430658498
"ctl","oap","EUR",-0.000570281012535452
"ctl","oap","ROE",-6.28457917032335E-5
"ctl","oap","ANZ",-0.00703394155385597
"ctl","oap","MES",-0.00210966604226489
"ctl","rmk","CHN",-0.0152394259849457
"ctl","rmk","KOR",-0.0101184286898554
"ctl","rmk","CAN",-0.0173325942523785
"ctl","rmk","MEX",-0.0720614378490779
"ctl","rmk","RUS",-0.0334365502751108
"ctl","rmk","EUR",-0.00229363503234534
"ctl","rmk","ROE",-0.000147534810545308
"ctl","rmk","ANZ",-0.00306010256914396
"ctl","rmk","MES",-0.000489124900364011
"ctl","wol","KOR",-0.0116460545849234
"ctl","wol","EUR",-0.000172251683132382
"ctl","wol","ROE",-2.48433989570171E-7
"ctl","wol","ANZ",-0.00447248170922775
"ctl","frs","EUR",-1.73279737702415E-9
"ctl","cmt","EUR",-1.59857590754116E-7
"ctl","omt","EUR",-1.29272123866506E-7
"ctl","ofd","EUR",2.41552891960482E-9
"ctl","b_t","EUR",8.59222614636719E-11
"ctl","c","JPN",0.0500001825617928
"ctl","c","KOR",0.000145901605839605
"ctl","c","IND",0.00561006482014004
"ctl","c","CAN",-0.138180044915262
"ctl","c","BRA",0.0941945598969123
"ctl","c","RUS",0.0421087663781547
"ctl","c","LAM",0.0678947882131517
"ctl","c","EUR",0.0104186452510212
"ctl","c","ROE",0.00964699738277662
"ctl","c","ASI",0.0148850354776433
"ctl","c","REA",0.00890683792678787
"ctl","c","ANZ",0.117217863412878
"ctl","c","MES",0.00424358932050485
"ctl","c","AFR",0.0153783082333786
"ctl","c","IDZ",0.0209580394987692
"ctl","g","IND",0.0102238865448006
"ctl","g","RUS",-1.536566570981E-6
"ctl","g","EUR",-0.00261137673292789
"ctl","g","ROE",0.00689101261464382
"ctl","g","ASI",0.00388144370609167
"ctl","g","REA",0.0263912610342768
"ctl","g","ANZ",0.000122761043538925
"ctl","g","AFR",0.00846950732287214
"ctl","i","BRA",0.0941956196866454
"ctl","i","LAM",0.00867885331333801
"ctl","i","EUR",-1.37127565694045E-5
"ctl","i","ROE",0.00606267149625699
"ctl","i","ASI",0.0197331445368704
"ctl","i","REA",0.00949857551729843
"ctl","i","MES",0.00691611609148052
"ctl","i","AFR",0.0035747425216506
"ctl","i","IDZ",0.0103699783311437
"oap","pdr","CHN",-0.0151168237069926
"oap","pdr","KOR",-0.0308930630523447
"oap","pdr","BRA",-0.0273937792115078
"oap","pdr","RUS",-0.0548664652656266
"oap","pdr","ROE",-0.00113570446398146
"oap","pdr","ANZ",-0.00235358592481272
"oap","wht","CHN",-0.0159740730672871
"oap","wht","CAN",-0.0143214751891737
"oap","wht","USA",-0.0498465317161638
"oap","wht","MEX",-0.710075027481343
"oap","wht","BRA",-0.047921581819664
"oap","wht","RUS",-0.0822058795369822
"oap","wht","EUR",-0.00257907631688014
"oap","wht","ROE",-0.00497622334998826
"oap","wht","ANZ",-0.0172767848915861
"oap","wht","AFR",-5.94098854927178E-6
"oap","gro","CHN",-0.0151299420333361
"oap","gro","CAN",-0.0153273202373603
"oap","gro","USA",-0.0461020297644104
"oap","gro","MEX",-0.44443444004237
"oap","gro","BRA",-0.0422259624524164
"oap","gro","RUS",-0.059892894288433
"oap","gro","EUR",-0.00437140994999023
"oap","gro","ROE",-0.0054298360521811
"oap","gro","ANZ",-0.00800297120950798
"oap","gro","AFR",-2.06931650596486E-5
"oap","gro","IDZ",-0.161942509421978
"oap","v_f","CHN",-0.0038890230221
"oap","v_f","KOR",-0.0404758349470612
"oap","v_f","CAN",-0.0152232948332411
"oap","v_f","BRA",-0.00586338816787924
"oap","v_f","RUS",-0.0472909450903654
"oap","v_f","ROE",-0.00481134065437146
"oap","v_f","ANZ",-0.00987816504902064
"oap","v_f","MES",-0.00246820229959451
"oap","v_f","IDZ",-0.105650516406168
"oap","osd","CHN",-0.0138071829006681
"oap","osd","KOR",-0.0674081768421885
"oap","osd","CAN",-0.0148934977006924
"oap","osd","USA",-0.0466264120390297
"oap","osd","BRA",-0.039385344232468
"oap","osd","RUS",-0.0795824388958051
"oap","osd","EUR",-0.000389685772647194
"oap","osd","ROE",-0.00512722156353494
"oap","osd","ANZ",-0.00675210992312726
"oap","osd","IDZ",-0.1292060334405
"oap","c_b","CHN",-0.0170876086776033
"oap","c_b","CAN",-0.0156418683075138
"oap","c_b","MEX",-0.0876072704584269
"oap","c_b","RUS",-0.154144911833727
"oap","c_b","ROE",-0.00339621903867708
"oap","c_b","ANZ",-0.0103757635164404
"oap","c_b","IDZ",-0.142484729142463
"oap","pfb","CHN",-0.0187470487968381
"oap","pfb","CAN",-0.0159359041780861
"oap","pfb","USA",-0.0440628257165581
"oap","pfb","BRA",-0.0287793502351699
"oap","pfb","EUR",-0.00953406761106587
"oap","pfb","ROE",-7.77981839811805E-5
"oap","pfb","ANZ",-0.00369937858186916
"oap","ocr","CHN",-0.0173885571224837
"oap","ocr","CAN",-0.0384396244876422
"oap","ocr","BRA",-0.0121493133253875
"oap","ocr","RUS",-0.0406037689496027
"oap","ocr","EUR",-0.000526656685476109
"oap","ocr","ROE",-0.168941797514004
"oap","ocr","ANZ",-0.0284943783645542
"oap","ocr","IDZ",-0.136993745605193
"oap","ctl","JPN",-0.0157578481403967
"oap","ctl","CAN",-0.0174975331514816
"oap","ctl","BRA",-0.0306901951012243
"oap","ctl","RUS",-0.0346416360656998
"oap","ctl","ROE",-0.000131921492070562
"oap","ctl","ANZ",-0.00444500138145202
"oap","ctl","MES",-0.00475551692485194
"oap","ctl","IDZ",-0.00385819839543655
"oap","oap","CHN",-0.0159035508162891
"oap","oap","JPN",-0.0187683664956385
"oap","oap","KOR",-0.00834318970375736
"oap","oap","CAN",-0.016757872677863
"oap","oap","USA",-0.0322814320169427
"oap","oap","MEX",-0.0734415477619503
"oap","oap","BRA",-0.0158561664367162
"oap","oap","RUS",-0.0186111722978414
"oap","oap","LAM",-3.57640385193663E-5
"oap","oap","EUR",-0.000587405753946069
"oap","oap","ROE",-0.0027317146772146
"oap","oap","ANZ",-0.00708041176566005
"oap","oap","MES",-2.2531393447389E-5
"oap","oap","AFR",-0.000308175164842262
"oap","oap","IDZ",-0.00482651657658672
"oap","rmk","CHN",-0.0152394002683071
"oap","rmk","JPN",-0.0184052284891391
"oap","rmk","KOR",-0.0101184032734575
"oap","rmk","CAN",-0.0173325727391407
"oap","rmk","USA",-0.0363136315717192
"oap","rmk","MEX",-0.0720613831991224
"oap","rmk","BRA",-0.0167625520153417
"oap","rmk","RUS",-0.0334365721049139
"oap","rmk","EUR",-0.00334674010373774
"oap","rmk","ROE",-0.00125302860790387
"oap","rmk","ANZ",-0.00407482934931339
"oap","rmk","MES",-0.00489030413243125
"oap","rmk","AFR",-0.00213854712066984
"oap","rmk","IDZ",-0.00752400498349171
"oap","wol","CHN",-0.0155132783301068
"oap","wol","KOR",-0.0116460422287711
"oap","wol","BRA",-0.00589188536406793
"oap","wol","RUS",-0.0194407549447009
"oap","wol","EUR",-7.08547674953941E-5
"oap","wol","ROE",-5.83896174097675E-7
"oap","wol","ANZ",-0.00634698391366049
"oap","wol","AFR",-0.000476726168268917
"oap","fsh","LAM",5.2896096131271E-8
"oap","i_s","AFR",3.78182868676474E-7
"oap","nfm","AFR",2.6759981703155E-8
"oap","c","JPN",0.0499983587524595
"oap","c","KOR",0.000148646273837594
"oap","c","IND",0.00561004490016725
"oap","c","CAN",0.0069979840716663
"oap","c","USA",0.031374031637968
"oap","c","BRA",0.0583387415460126
"oap","c","RUS",0.0421129086095204
"oap","c","LAM",0.0278807388704782
"oap","c","EUR",0.063714298673307
"oap","c","ROE",0.0155978859309275
"oap","c","ASI",0.0197294097931276
"oap","c","REA",0.014963893198226
"oap","c","ANZ",0.020228118379224
"oap","c","MES",0.00266164967993963
"oap","c","AFR",0.0152159395321457
"oap","c","IDZ",0.000708287191573342
"oap","g","IND",0.0102236309301165
"oap","g","RUS",9.38570948516571E-7
"oap","g","EUR",7.08805083131361E-5
"oap","g","ROE",0.00611160192823771
"oap","g","ASI",2.73048265042597E-6
"oap","g","REA",0.0221190489298709
"oap","g","ANZ",0.000732282881954345
"oap","g","AFR",0.00131793322705226
"oap","i","IND",0.0102233307067849
"oap","i","BRA",0.0494396468864644
"oap","i","RUS",0.0209448961320897
"oap","i","LAM",0.000482122122476683
"oap","i","EUR",0.000306525976135474
"oap","i","ROE",0.00693666120891947
"oap","i","ASI",0.0298197688854116
"oap","i","REA",0.0063308489567137
"oap","i","ANZ",0.000188314681406095
"oap","i","MES",0.0019061278408129
"oap","i","AFR",0.00176607264302264
"rmk","dwe","AFR",-9.63955194576354E-7
"rmk","pdr","CHN",-0.0151167772800548
"rmk","pdr","JPN",-0.0168714349875543
"rmk","pdr","KOR",-0.0308930256649413
"rmk","pdr","BRA",-0.0273937444584669
"rmk","pdr","EUR",-1.30956411920949E-5
"rmk","pdr","ROE",-0.000943433096103864
"rmk","pdr","ANZ",-0.00235364931697946
"rmk","pdr","AFR",-5.9666019982003E-5
"rmk","pdr","IDZ",-0.110818820036236
"rmk","wht","CHN",-0.0159878304121265
"rmk","wht","CAN",-0.0143216061997787
"rmk","wht","RUS",-0.0822058285982419
"rmk","wht","EUR",-2.56820932542313E-5
"rmk","wht","ROE",-0.00414336067906665
"rmk","wht","ANZ",-0.0190880883249366
"rmk","wht","AFR",-7.54642309193205E-6
"rmk","gro","CHN",-0.0151299416351298
"rmk","gro","CAN",-0.0153271605163527
"rmk","gro","USA",-0.0461020483662494
"rmk","gro","MEX",-0.444434369295038
"rmk","gro","BRA",-0.0422258951992823
"rmk","gro","RUS",-0.0598928108788275
"rmk","gro","EUR",-0.00100633466538552
"rmk","gro","ROE",-0.00495152720604989
"rmk","gro","ANZ",-0.00881425263536969
"rmk","gro","AFR",-2.64489371045678E-5
"rmk","gro","IDZ",-0.161942526622642
"rmk","v_f","CHN",-0.00388921047148194
"rmk","v_f","JPN",-0.0175145913402697
"rmk","v_f","KOR",-0.0404759236054399
"rmk","v_f","CAN",-0.0152232847515178
"rmk","v_f","USA",-0.0452915124197055
"rmk","v_f","MEX",-0.088996196459088
"rmk","v_f","BRA",-0.00586318932450114
"rmk","v_f","RUS",-0.0472909914389796
"rmk","v_f","LAM",-0.00288536458972313
"rmk","v_f","EUR",-0.00078780710664086
"rmk","v_f","ROE",-0.00394486978992042
"rmk","v_f","ANZ",-0.0115440382362824
"rmk","v_f","MES",-3.74355599857936E-5
"rmk","v_f","AFR",-3.5454165345716E-5
"rmk","v_f","IDZ",-0.105650500708367
"rmk","osd","CHN",-0.0138071947748287
"rmk","osd","CAN",-0.0148935840723888
"rmk","osd","BRA",-0.0393854347561251
"rmk","osd","EUR",-0.00153980506012564
"rmk","osd","ROE",-0.00504701305631539
"rmk","osd","ANZ",-0.0103150383286831
"rmk","osd","IDZ",-0.129206026737878
"rmk","c_b","CAN",-0.0156418779220544
"rmk","c_b","MEX",-0.0876072366682614
"rmk","c_b","BRA",-0.0629652960936636
"rmk","c_b","RUS",-0.154145025425122
"rmk","c_b","EUR",-5.59246391283419E-5
"rmk","c_b","ROE",-0.00473535854600799
"rmk","c_b","ANZ",-0.0104236170436067
"rmk","c_b","AFR",-8.30488022029658E-5
"rmk","c_b","IDZ",-0.142484666224008
"rmk","pfb","CHN",-0.0187470848751881
"rmk","pfb","CAN",-0.0159358892094267
"rmk","pfb","USA",-0.0440627499751329
"rmk","pfb","MEX",-0.0892571737322791
"rmk","pfb","BRA",-0.0287792691561691
"rmk","pfb","EUR",-0.0067907781571267
"rmk","pfb","ROE",-0.000626846299464734
"rmk","pfb","ANZ",-0.0038591416195487
"rmk","ocr","JPN",-0.0187744482136948
"rmk","ocr","KOR",-0.0452975424977902
"rmk","ocr","CAN",-0.03843959044312
"rmk","ocr","BRA",-0.0121493511094348
"rmk","ocr","EUR",-0.00062333504473912
"rmk","ocr","ROE",-0.15082227538971
"rmk","ocr","ANZ",-0.0312277757484726
"rmk","ocr","IDZ",-0.13699386233999
"rmk","ctl","CHN",-0.0135119704290088
"rmk","ctl","JPN",-0.0157578265656761
"rmk","ctl","KOR",-0.0104249157518426
"rmk","ctl","CAN",-0.0174975160135453
"rmk","ctl","USA",-0.0358060849669384
"rmk","ctl","RUS",-0.0346416900110077
"rmk","ctl","EUR",-0.000308561720268856
"rmk","ctl","ROE",-4.04254516772911E-5
"rmk","ctl","MES",-0.0110348069642174
"rmk","ctl","AFR",-1.6789076255453E-5
"rmk","oap","CHN",-0.0159116558117935
"rmk","oap","JPN",-0.0187683306360629
"rmk","oap","KOR",-0.00834315791275253
"rmk","oap","CAN",-0.0167579159080825
"rmk","oap","BRA",-0.0158561642673015
"rmk","oap","RUS",-0.0186111766542936
"rmk","oap","EUR",-0.00033454775794989
"rmk","oap","ROE",-3.93762285091534E-8
"rmk","oap","ANZ",-0.00691426458776699
"rmk","oap","MES",-0.0271530127681963
"rmk","oap","IDZ",-0.00482642058156935
"rmk","rmk","CHN",-0.0152394041063433
"rmk","rmk","JPN",-0.0184052806600743
"rmk","rmk","KOR",-0.0101184375355883
"rmk","rmk","CAN",-0.017332559964516
"rmk","rmk","USA",-0.0363136150671879
"rmk","rmk","MEX",-0.072061440116032
"rmk","rmk","BRA",-0.016762431870876
"rmk","rmk","RUS",-0.0334366033710609
"rmk","rmk","LAM",-0.00041948578706017
"rmk","rmk","EUR",-0.00303318997720595
"rmk","rmk","ROE",-0.00187226307516087
"rmk","rmk","ANZ",-0.00745622704760986
"rmk","rmk","MES",-2.6965723667778E-5
"rmk","rmk","AFR",-0.00166995625694331
"rmk","rmk","IDZ",-0.00752403213062946
"rmk","wol","EUR",-2.75806747719078E-6
"rmk","wol","ROE",-6.16897230897014E-8
"rmk","c","JPN",0.0500002552782421
"rmk","c","IND",0.00226513762825054
"rmk","c","CAN",-0.0346648808976504
"rmk","c","BRA",0.0611814615142374
"rmk","c","RUS",0.0421097608731735
"rmk","c","LAM",0.0107972446310028
"rmk","c","EUR",0.0732745249868505
"rmk","c","ROE",0.038172233612754
"rmk","c","ASI",0.0696174262439952
"rmk","c","REA",0.000156314620226338
"rmk","c","ANZ",9.99652989612762E-5
"rmk","c","MES",0.0254669826972964
"rmk","c","AFR",0.00808582363637145
"rmk","c","IDZ",0.0159730131908649
"rmk","g","IND",0.00270422853841779
"rmk","g","EUR",2.88155284352431E-6
"rmk","g","ROE",-0.000230852640311329
"rmk","g","ASI",0.00388249274224983
"rmk","g","MES",0.000410114833537439
"rmk","g","AFR",0.0065317384812394
"rmk","i","KOR",0.000139260470040314
"rmk","i","RUS",0.0209419982318055
"rmk","i","LAM",0.000204707760383824
"rmk","i","ROE",0.00350100595941499
"rmk","i","ASI",0.00386035538308936
"rmk","i","REA",0.0121413513995804
"rmk","i","MES",0.00444627768595207
"rmk","i","AFR",0.00864921079779473
"wol","dwe","LAM",1.00570183529567E-6
"wol","pdr","KOR",-0.0308929750495207
"wol","pdr","IDZ",-0.110818861664417
"wol","wht","CAN",-0.0143215740295601
"wol","wht","EUR",-0.000282097623823295
"wol","wht","ROE",-1.03440801893E-5
"wol","gro","CAN",-0.0153271909385334
"wol","gro","BRA",-0.0422259716152139
"wol","gro","EUR",-0.000209882003342065
"wol","gro","ROE",-0.000106225505349494
"wol","v_f","CHN",-0.00388919097643359
"wol","v_f","KOR",-0.0404758321685496
"wol","v_f","CAN",-0.0152233467044492
"wol","v_f","RUS",-0.0472908890496417
"wol","v_f","EUR",-8.0537516618471E-5
"wol","v_f","ROE",-0.000460967618137585
"wol","v_f","IDZ",-0.105650731548548
"wol","osd","CHN",-0.0138072157642211
"wol","osd","KOR",-0.0674083448927399
"wol","osd","CAN",-0.0148935995871572
"wol","osd","BRA",-0.0393854204767644
"wol","osd","RUS",-0.0795824237735617
"wol","osd","EUR",-0.0001152831681794
"wol","osd","ROE",-0.00741550152528835
"wol","osd","AFR",-0.000699104029080056
"wol","osd","IDZ",-0.129205902679293
"wol","ocr","EUR",-0.00025204363163337
"wol","ocr","IDZ",-0.136993821036115
"wol","ctl","JPN",-0.0157578154095666
"wol","ctl","KOR",-0.0104248774741857
"wol","ctl","CAN",-0.0174974148927338
"wol","ctl","EUR",-0.000348819220216667
"wol","ctl","ANZ",-0.00137056361026658
"wol","oap","JPN",-0.0187682408199846
"wol","oap","KOR",-0.00834320209280148
"wol","oap","CAN",-0.016757880859482
"wol","oap","BRA",-0.0158563291971986
"wol","oap","RUS",-0.0186110996930834
"wol","oap","EUR",-0.000325859576226265
"wol","oap","ANZ",-0.00701009360908898
"wol","rmk","CAN",-0.017332545783358
"wol","rmk","EUR",-0.000511852359083041
"wol","wol","CHN",-0.0155132502434192
"wol","wol","JPN",-0.018925852131922
"wol","wol","KOR",-0.0116461093636347
"wol","wol","CAN",-0.0164600676129906
"wol","wol","BRA",-0.00589218657957424
"wol","wol","RUS",-0.0194406757992106
"wol","wol","LAM",-0.000524042632583593
"wol","wol","EUR",-0.00258571196760187
"wol","wol","ROE",-0.000412335160944154
"wol","wol","ANZ",-0.00659883101029461
"wol","wol","AFR",-0.000182125703077913
"wol","wol","IDZ",-0.00431400595351394
"wol","nmm","AFR",5.12123251820454E-9
"wol","c","JPN",0.0499994834799094
"wol","c","KOR",0.000155314200329881
"wol","c","IND",0.00561074050791643
"wol","c","CAN",0.0898100209426813
"wol","c","BRA",0.0941964733004792
"wol","c","RUS",0.0421087719476056
"wol","c","LAM",0.0730425806273551
"wol","c","EUR",0.0162595714960849
"wol","c","ROE",0.00688576362562238
"wol","c","ASI",0.018665152005195
"wol","c","REA",0.0140415129469678
"wol","c","ANZ",0.00191533824031378
"wol","c","MES",0.00266161024006239
"wol","c","AFR",0.0297909530595455
"wol","c","IDZ",0.000708187525154891
"wol","g","IND",0.0102244116452763
"wol","g","RUS",-5.88541162360734E-7
"wol","g","EUR",0.00485346170035096
"wol","g","ROE",0.00154931539365774
"wol","g","REA",0.0272619260716306
"wol","g","ANZ",1.33383115597604E-8
"wol","g","MES",2.46107239216309E-6
"wol","g","AFR",6.4551087213038E-5
"wol","i","KOR",0.000168108336937811
"wol","i","IND",0.010224036030904
"wol","i","CAN",-0.000138249218039066
"wol","i","BRA",0.0941946171325052
"wol","i","RUS",0.0209419090904162
"wol","i","LAM",0.00351731626583018
"wol","i","EUR",0.0334096432780532
"wol","i","ROE",0.00628622814508358
"wol","i","REA",0.0143280116969886
"wol","i","ANZ",0.0028568172646918
"wol","i","MES",0.00296740708323702
"wol","i","AFR",0.000224149544608143
"frs","pdr","CHN",-0.0151168413945499
"frs","pdr","JPN",-0.0168714522198682
"frs","pdr","KOR",-0.030893075723744
"frs","pdr","BRA",-0.0273936952406556
"frs","pdr","RUS",-0.0548664259857147
"frs","pdr","EUR",-1.36694489413248E-5
